"Harvested_Date","Mobile_id","location_id","Lot_ID","Date&Time","IP_ID","Item_Name","Quantity","Harvesting_ID","Field_ID","Date of Cooling","IP_Date","Subsequent_ID","Outbreak"
"2023-06-25",133,61,"LOT3544_IP_2023-06-25_61","2022-02-03","IP3544","Colby Cheese",497,"H3544",23,"2022-02-04","2022-02-04","R3544","no"
"2023-04-11",226,104,"LOT3545_IP_2023-04-11_104","2023-01-16","IP3545","Halloumi Cheese",777,"H3545",38,"2023-01-15","2023-01-15","R3545","no"
"2023-05-25",224,103,"LOT3546_IP_2023-05-25_103","2022-06-29","IP3546","Farmer Made Organic Cheese",771,"H3546",38,"2022-06-29","2022-06-29","R3546","no"
"2023-06-28",100,47,"LOT3547_IP_2023-06-28_47","2022-01-21","IP3547","Cheese Curds Cheese",399,"H3547",17,"2022-01-21","2022-01-21","R3547","no"
"2023-06-14",235,108,"LOT3548_IP_2023-06-14_108","2022-03-29","IP3548","Halloumi Cheese",804,"H3548",39,"2022-03-29","2022-03-29","R3548","no"
"2023-03-28",71,33,"LOT3549_IP_2023-03-28_33","2023-03-24","IP3549"," Burrata Cheese",310,"H3549",12,"2023-03-23","2023-03-23","R3549","no"
"2023-07-04",251,115,"LOT3550_IP_2023-07-04_115","2021-12-25","IP3550","Havati Cheese",852,"H3550",42,"2021-12-25","2021-12-25","R3550","no"
"2023-06-06",111,52,"LOT3551_IP_2023-06-06_52","2022-05-04","IP3551","Pepper Jack Cheese",432,"H3551",19,"2022-05-04","2022-05-04","R3551","no"
"2023-07-21",238,109,"LOT3552_IP_2023-07-21_109","2021-10-09","IP3552","Gruyere Cheese",812,"H3552",40,"2021-10-10","2021-10-10","R3552","no"
"2023-05-30",170,78,"LOT3553_IP_2023-05-30_78","2022-06-07","IP3553","Cottage Cheese",609,"H3553",29,"2022-06-07","2022-06-07","R3553","no"
"2023-06-10",130,60,"LOT3554_IP_2023-06-10_60","2022-04-15","IP3554","Colby Cheese",489,"H3554",22,"2022-04-16","2022-04-16","R3554","no"
"2023-06-27",137,63,"LOT3555_IP_2023-06-27_63","2022-01-26","IP3555","Colby Cheese",509,"H3555",23,"2022-01-26","2022-01-26","R3555","no"
"2023-07-24",206,95,"LOT3556_IP_2023-07-24_95","2021-09-25","IP3556","Gorgonzola Cheese",716,"H3556",35,"2021-09-26","2021-09-26","R3556","no"
"2023-06-11",235,108,"LOT3557_IP_2023-06-11_108","2022-04-09","IP3557","Halloumi Cheese",803,"H3557",39,"2022-04-09","2022-04-09","R3557","no"
"2023-06-24",106,49,"LOT3558_IP_2023-06-24_49","2022-02-09","IP3558","Cheese Curds Cheese",418,"H3558",18,"2022-02-09","2022-02-09","R3558","no"
"2023-07-02",45,21,"LOT3559_IP_2023-07-02_21","2022-01-03","IP3559","Bocconcini Cheese",232,"H3559",8,"2022-01-03","2022-01-03","R3559","no"
"2023-04-05",53,25,"LOT3560_IP_2023-04-05_25","2023-02-15","IP3560","Bocconcini Cheese",256,"H3560",10,"2023-02-15","2023-02-15","R3560","no"
"2023-05-25",85,40,"LOT3561_IP_2023-05-25_40","2022-06-27","IP3561","Camembert Cheese",354,"H3561",15,"2022-06-26","2022-06-26","R3561","no"
"2023-04-26",145,67,"LOT3562_IP_2023-04-26_67","2022-11-08","IP3562","Cold_Pack Cheese",532,"H3562",25,"2022-11-08","2022-11-08","R3562","no"
"2023-07-26",123,57,"LOT3563_IP_2023-07-26_57","2021-09-13","IP3563","Swiss Cheese",467,"H3563",21,"2021-09-14","2021-09-14","R3563","no"
"2023-04-04",110,51,"LOT3564_IP_2023-04-04_51","2023-02-18","IP3564","Pepper Jack Cheese",428,"H3564",19,"2023-02-17","2023-02-17","R3564","no"
"2023-06-29",244,112,"LOT3565_IP_2023-06-29_112","2022-01-17","IP3565","Gruyere Cheese",831,"H3565",41,"2022-01-18","2022-01-18","R3565","no"
"2023-06-17",116,54,"LOT3566_IP_2023-06-17_54","2022-03-15","IP3566","Pepper Jack Cheese",445,"H3566",20,"2022-03-15","2022-03-15","R3566","no"
"2023-06-14",112,52,"LOT3567_IP_2023-06-14_52","2022-03-27","IP3567","Pepper Jack Cheese",433,"H3567",19,"2022-03-27","2022-03-27","R3567","no"
"2023-04-06",7,4,"LOT3568_IP_2023-04-06_4","2023-02-11","IP3568","Blue Cheese",119,"H3568",2,"2023-02-10","2023-02-10","R3568","no"
"2023-04-22",226,104,"LOT3569_IP_2023-04-22_104","2022-11-27","IP3569","Halloumi Cheese",776,"H3569",38,"2022-11-26","2022-11-26","R3569","no"
"2023-04-13",247,114,"LOT3570_IP_2023-04-13_114","2023-01-06","IP3570","Havati Cheese",841,"H3570",41,"2023-01-05","2023-01-05","R3570","no"
"2023-05-18",230,106,"LOT3571_IP_2023-05-18_106","2022-07-29","IP3571","Halloumi Cheese",790,"H3571",39,"2022-07-28","2022-07-28","R3571","no"
"2023-05-17",90,42,"LOT3572_IP_2023-05-17_42","2022-08-05","IP3572","Cheddar Mix Cheese",367,"H3572",16,"2022-08-05","2022-08-05","R3572","no"
"2023-03-27",256,118,"LOT3573_IP_2023-03-27_118","2023-03-26","IP3573","Havati Cheese",868,"H3573",43,"2023-03-25","2023-03-25","R3573","no"
"2023-05-16",253,116,"LOT3574_IP_2023-05-16_116","2022-08-07","IP3574","Havati Cheese",859,"H3574",42,"2022-08-07","2022-08-07","R3574","no"
"2023-06-30",194,89,"LOT3575_IP_2023-06-30_89","2022-01-15","IP3575","Feta Cheese",681,"H3575",33,"2022-01-15","2022-01-15","R3575","no"
"2023-04-05",225,104,"LOT3576_IP_2023-04-05_104","2023-02-16","IP3576","Farmer Made Organic Cheese",774,"H3576",38,"2023-02-15","2023-02-15","R3576","no"
"2023-07-10",251,115,"LOT3577_IP_2023-07-10_115","2021-11-27","IP3577","Havati Cheese",852,"H3577",42,"2021-11-27","2021-11-27","R3577","no"
"2023-04-10",3,2,"LOT3578_IP_2023-04-10_2","2023-01-21","IP3578","Blue Cheese",105,"H3578",1,"2023-01-20","2023-01-20","R3578","no"
"2023-07-30",296,136,"LOT3579_IP_2023-07-30_136","2021-08-25","IP3579","Grated Parmesan Cheese",989,"H3579",49,"2021-08-26","2021-08-26","R3579","yes"
"2023-05-13",207,95,"LOT3580_IP_2023-05-13_95","2022-08-23","IP3580","Gorgonzola Cheese",720,"H3580",35,"2022-08-23","2022-08-23","R3580","no"
"2023-05-22",72,34,"LOT3581_IP_2023-05-22_34","2022-07-13","IP3581"," Burrata Cheese",314,"H3581",13,"2022-07-13","2022-07-13","R3581","no"
"2023-06-16",65,30,"LOT3582_IP_2023-06-16_30","2022-03-16","IP3582","Brie Cheese",291,"H3582",11,"2022-03-17","2022-03-17","R3582","no"
"2023-04-02",47,22,"LOT3583_IP_2023-04-02_22","2023-03-02","IP3583","Bocconcini Cheese",239,"H3583",9,"2023-03-01","2023-03-01","R3583","no"
"2023-05-20",209,97,"LOT3584_IP_2023-05-20_97","2022-07-20","IP3584","Gorgonzola Cheese",727,"H3584",35,"2022-07-20","2022-07-20","R3584","no"
"2023-08-01",238,110,"LOT3585_IP_2023-08-01_110","2021-08-20","IP3585","Gruyere Cheese",813,"H3585",40,"2021-08-21","2021-08-21","R3585","no"
"2023-06-28",138,64,"LOT3586_IP_2023-06-28_64","2022-01-23","IP3586","Colby Cheese",514,"H3586",24,"2022-01-23","2022-01-23","R3586","no"
"2023-07-18",198,91,"LOT3587_IP_2023-07-18_91","2021-10-24","IP3587","Feta Cheese",693,"H3587",33,"2021-10-24","2021-10-24","R3587","no"
"2023-04-10",133,62,"LOT3588_IP_2023-04-10_62","2023-01-22","IP3588","Colby Cheese",498,"H3588",23,"2023-01-21","2023-01-21","R3588","no"
"2023-05-24",44,21,"LOT3589_IP_2023-05-24_21","2022-07-03","IP3589","Bocconcini Cheese",230,"H3589",8,"2022-07-03","2022-07-03","R3589","no"
"2023-06-24",248,114,"LOT3590_IP_2023-06-24_114","2022-02-10","IP3590","Havati Cheese",843,"H3590",41,"2022-02-10","2022-02-10","R3590","no"
"2023-05-26",191,88,"LOT3591_IP_2023-05-26_88","2022-06-24","IP3591","Emmental Cheese",673,"H3591",32,"2022-06-24","2022-06-24","R3591","no"
"2023-05-06",232,107,"LOT3592_IP_2023-05-06_107","2022-09-22","IP3592","Halloumi Cheese",797,"H3592",39,"2022-09-22","2022-09-22","R3592","no"
"2023-05-02",38,18,"LOT3593_IP_2023-05-02_18","2022-10-11","IP3593","Asiago Cheese",212,"H3593",7,"2022-10-11","2022-10-11","R3593","no"
"2023-07-01",294,135,"LOT3594_IP_2023-07-01_135","2022-01-10","IP3594","Grated Parmesan Cheese",982,"H3594",49,"2022-01-10","2022-01-10","R3594","yes"
"2023-08-01",152,70,"LOT3595_IP_2023-08-01_70","2021-08-20","IP3595","Cotija Cheese",553,"H3595",26,"2021-08-21","2021-08-21","R3595","no"
"2023-07-09",130,60,"LOT3596_IP_2023-07-09_60","2021-12-03","IP3596","Colby Cheese",487,"H3596",22,"2021-12-04","2021-12-04","R3596","no"
"2023-07-01",284,131,"LOT3597_IP_2023-07-01_131","2022-01-08","IP3597","Monterey Jack Cheese",951,"H3597",47,"2022-01-09","2022-01-09","R3597","yes"
"2023-07-26",148,68,"LOT3598_IP_2023-07-26_68","2021-09-14","IP3598","Cold_Pack Cheese",543,"H3598",25,"2021-09-14","2021-09-14","R3598","no"
"2023-07-16",222,102,"LOT3599_IP_2023-07-16_102","2021-10-30","IP3599","Farmer Made Organic Cheese",764,"H3599",37,"2021-10-31","2021-10-31","R3599","no"
"2023-05-22",181,84,"LOT3600_IP_2023-05-22_84","2022-07-13","IP3600","Creame Cheese",643,"H3600",31,"2022-07-13","2022-07-13","R3600","no"
"2023-06-19",189,87,"LOT3601_IP_2023-06-19_87","2022-03-07","IP3601","Emmental Cheese",667,"H3601",32,"2022-03-07","2022-03-07","R3601","no"
"2023-05-06",79,37,"LOT3602_IP_2023-05-06_37","2022-09-24","IP3602","Camembert Cheese",335,"H3602",14,"2022-09-24","2022-09-24","R3602","no"
"2023-07-20",126,58,"LOT3603_IP_2023-07-20_58","2021-10-13","IP3603","Swiss Cheese",477,"H3603",22,"2021-10-14","2021-10-14","R3603","no"
"2023-04-02",11,5,"LOT3604_IP_2023-04-02_5","2023-03-02","IP3604","Blue Cheese",129,"H3604",3,"2023-03-02","2023-03-02","R3604","no"
"2023-07-31",209,96,"LOT3605_IP_2023-07-31_96","2021-08-21","IP3605","Gorgonzola Cheese",725,"H3605",35,"2021-08-22","2021-08-22","R3605","no"
"2023-05-18",145,67,"LOT3606_IP_2023-05-18_67","2022-08-02","IP3606","Cold_Pack Cheese",534,"H3606",25,"2022-08-02","2022-08-02","R3606","no"
"2023-04-19",39,18,"LOT3607_IP_2023-04-19_18","2022-12-12","IP3607","Asiago Cheese",214,"H3607",7,"2022-12-11","2022-12-11","R3607","no"
"2023-07-11",77,36,"LOT3608_IP_2023-07-11_36","2021-11-24","IP3608","Camembert Cheese",330,"H3608",14,"2021-11-25","2021-11-25","R3608","no"
"2023-05-24",184,85,"LOT3609_IP_2023-05-24_85","2022-07-03","IP3609","Emmental Cheese",651,"H3609",31,"2022-07-03","2022-07-03","R3609","no"
"2023-07-07",189,87,"LOT3610_IP_2023-07-07_87","2021-12-13","IP3610","Emmental Cheese",667,"H3610",32,"2021-12-14","2021-12-14","R3610","no"
"2023-05-16",30,14,"LOT3611_IP_2023-05-16_14","2022-08-10","IP3611","American Cheese",187,"H3611",6,"2022-08-09","2022-08-09","SP611","no"
"2023-05-16",44,21,"LOT3612_IP_2023-05-16_21","2022-08-09","IP3612","Asiago Cheese",228,"H3612",8,"2022-08-09","2022-08-09","R3612","no"
"2023-04-07",261,120,"LOT3613_IP_2023-04-07_120","2023-02-05","IP3613","Jarlsberg Cheese",883,"H3613",44,"2023-02-04","2023-02-04","R3613","no"
"2023-04-04",33,16,"LOT3614_IP_2023-04-04_16","2023-02-21","IP3614","Asiago Cheese",197,"H3614",6,"2023-02-20","2023-02-20","R3614","no"
"2023-06-30",18,9,"LOT3615_IP_2023-06-30_9","2022-01-13","IP3615","Mozarilla Cheese",150,"H3615",4,"2022-01-14","2022-01-14","R3615","no"
"2023-06-05",262,121,"LOT3616_IP_2023-06-05_121","2022-05-07","IP3616","Jarlsberg Cheese",887,"H3616",44,"2022-05-07","2022-05-07","R3616","no"
"2023-04-08",147,68,"LOT3617_IP_2023-04-08_68","2023-01-29","IP3617","Cold_Pack Cheese",538,"H3617",25,"2023-01-28","2023-01-28","R3617","no"
"2023-06-10",108,50,"LOT3618_IP_2023-06-10_50","2022-04-17","IP3618","Cheese Curds Cheese",421,"H3618",18,"2022-04-18","2022-04-18","R3618","no"
"2023-05-18",299,138,"LOT3619_IP_2023-05-18_138","2022-07-29","IP3619","Grated Parmesan Cheese",997,"H3619",50,"2022-07-29","2022-07-29","R3619","yes"
"2023-04-16",18,9,"LOT3620_IP_2023-04-16_9","2022-12-27","IP3620","Mozarilla Cheese",150,"H3620",4,"2022-12-26","2022-12-26","R3620","no"
"2023-06-13",213,98,"LOT3621_IP_2023-06-13_98","2022-04-01","IP3621","Gorgonzola Cheese",740,"H3621",36,"2022-04-01","2022-04-01","R3621","no"
"2023-05-29",126,58,"LOT3622_IP_2023-05-29_58","2022-06-11","IP3622","Swiss Cheese",476,"H3622",21,"2022-06-11","2022-06-11","R3622","no"
"2023-05-14",80,37,"LOT3623_IP_2023-05-14_37","2022-08-18","IP3623","Camembert Cheese",339,"H3623",14,"2022-08-17","2022-08-17","R3623","no"
"2023-06-08",230,106,"LOT3624_IP_2023-06-08_106","2022-04-23","IP3624","Halloumi Cheese",788,"H3624",38,"2022-04-23","2022-04-23","R3624","no"
"2023-07-25",74,34,"LOT3625_IP_2023-07-25_34","2021-09-20","IP3625"," Burrata Cheese",320,"H3625",13,"2021-09-20","2021-09-20","R3625","no"
"2023-06-05",53,25,"LOT3626_IP_2023-06-05_25","2022-05-11","IP3626","Bocconcini Cheese",256,"H3626",9,"2022-05-11","2022-05-11","R3626","no"
"2023-07-07",216,99,"LOT3627_IP_2023-07-07_99","2021-12-12","IP3627","Farmer Made Organic Cheese",747,"H3627",36,"2021-12-13","2021-12-13","R3627","no"
"2023-05-13",286,132,"LOT3628_IP_2023-05-13_132","2022-08-24","IP3628","Monterey Jack Cheese",958,"H3628",48,"2022-08-24","2022-08-24","R3628","yes"
"2023-07-05",222,102,"LOT3629_IP_2023-07-05_102","2021-12-22","IP3629","Farmer Made Organic Cheese",765,"H3629",37,"2021-12-23","2021-12-23","R3629","no"
"2023-06-07",226,104,"LOT3630_IP_2023-06-07_104","2022-04-29","IP3630","Halloumi Cheese",778,"H3630",38,"2022-04-29","2022-04-29","R3630","no"
"2023-05-17",118,54,"LOT3631_IP_2023-05-17_54","2022-08-06","IP3631","Pepper Jack Cheese",451,"H3631",20,"2022-08-06","2022-08-06","R3631","no"
"2023-04-18",226,104,"LOT3632_IP_2023-04-18_104","2022-12-17","IP3632","Halloumi Cheese",777,"H3632",38,"2022-12-16","2022-12-16","R3632","no"
"2023-04-27",152,70,"LOT3633_IP_2023-04-27_70","2022-11-04","IP3633","Cotija Cheese",553,"H3633",26,"2022-11-03","2022-11-03","R3633","no"
"2023-07-18",261,120,"LOT3634_IP_2023-07-18_120","2021-10-21","IP3634","Jarlsberg Cheese",883,"H3634",44,"2021-10-22","2021-10-22","R3634","no"
"2023-07-15",16,8,"LOT3635_IP_2023-07-15_8","2021-11-05","IP3635","Mozarilla Cheese",146,"H3635",4,"2021-11-06","2021-11-06","R3635","no"
"2023-04-23",276,127,"LOT3636_IP_2023-04-23_127","2022-11-21","IP3636","Limburger Cheese",928,"H3636",46,"2022-11-21","2022-11-21","R3636","yes"
"2023-06-19",101,47,"LOT3637_IP_2023-06-19_47","2022-03-03","IP3637","Cheese Curds Cheese",400,"H3637",17,"2022-03-03","2022-03-03","R3637","no"
"2023-04-21",54,25,"LOT3638_IP_2023-04-21_25","2022-12-02","IP3638","Bocconcini Cheese",259,"H3638",10,"2022-12-01","2022-12-01","R3638","no"
"2023-07-29",87,40,"LOT3639_IP_2023-07-29_40","2021-09-01","IP3639","Cheddar Mix Cheese",359,"H3639",15,"2021-09-02","2021-09-02","R3639","no"
"2023-05-04",270,124,"LOT3640_IP_2023-05-04_124","2022-10-03","IP3640","Limburger Cheese",910,"H3640",45,"2022-10-02","2022-10-02","R3640","no"
"2023-06-08",37,17,"LOT3641_IP_2023-06-08_17","2022-04-23","IP3641","Asiago Cheese",208,"H3641",7,"2022-04-24","2022-04-24","R3641","no"
"2023-07-09",33,16,"LOT3642_IP_2023-07-09_16","2021-12-04","IP3642","American Cheese",195,"H3642",6,"2021-12-05","2021-12-05","SP642","no"
"2023-06-14",72,34,"LOT3643_IP_2023-06-14_34","2022-03-29","IP3643"," Burrata Cheese",315,"H3643",13,"2022-03-29","2022-03-29","R3643","no"
"2023-06-19",202,93,"LOT3644_IP_2023-06-19_93","2022-03-05","IP3644","Feta Cheese",704,"H3644",34,"2022-03-05","2022-03-05","R3644","no"
"2023-07-17",130,60,"LOT3645_IP_2023-07-17_60","2021-10-24","IP3645","Colby Cheese",488,"H3645",22,"2021-10-25","2021-10-25","R3645","no"
"2023-05-26",2,2,"LOT3646_IP_2023-05-26_2","2022-06-22","IP3646","Blue Cheese",104,"H3646",1,"2022-06-22","2022-06-22","R3646","no"
"2023-08-02",280,129,"LOT3647_IP_2023-08-02_129","2021-08-15","IP3647","Monterey Jack Cheese",941,"H3647",47,"2021-08-16","2021-08-16","R3647","yes"
"2023-05-03",261,120,"LOT3648_IP_2023-05-03_120","2022-10-06","IP3648","Jarlsberg Cheese",884,"H3648",44,"2022-10-05","2022-10-05","R3648","no"
"2023-06-05",172,79,"LOT3649_IP_2023-06-05_79","2022-05-06","IP3649","Cottage Cheese",614,"H3649",29,"2022-05-06","2022-05-06","R3649","no"
"2023-07-22",245,113,"LOT3650_IP_2023-07-22_113","2021-10-04","IP3650","Gruyere Cheese",833,"H3650",41,"2021-10-05","2021-10-05","R3650","no"
"2023-06-24",74,34,"LOT3651_IP_2023-06-24_34","2022-02-09","IP3651"," Burrata Cheese",320,"H3651",13,"2022-02-09","2022-02-09","R3651","no"
"2023-06-29",137,64,"LOT3652_IP_2023-06-29_64","2022-01-18","IP3652","Colby Cheese",511,"H3652",23,"2022-01-19","2022-01-19","R3652","no"
"2023-04-08",216,99,"LOT3653_IP_2023-04-08_99","2023-01-30","IP3653","Farmer Made Organic Cheese",746,"H3653",36,"2023-01-30","2023-01-30","R3653","no"
"2023-05-22",297,137,"LOT3654_IP_2023-05-22_137","2022-07-11","IP3654","Grated Parmesan Cheese",991,"H3654",49,"2022-07-11","2022-07-11","R3654","yes"
"2023-04-16",246,113,"LOT3655_IP_2023-04-16_113","2022-12-27","IP3655","Gruyere Cheese",838,"H3655",41,"2022-12-27","2022-12-27","R3655","no"
"2023-07-06",159,74,"LOT3656_IP_2023-07-06_74","2021-12-15","IP3656","Cotija Cheese",577,"H3656",27,"2021-12-16","2021-12-16","R3656","no"
"2023-06-01",182,84,"LOT3657_IP_2023-06-01_84","2022-05-25","IP3657","Creame Cheese",645,"H3657",31,"2022-05-25","2022-05-25","R3657","no"
"2023-06-02",247,114,"LOT3658_IP_2023-06-02_114","2022-05-23","IP3658","Havati Cheese",841,"H3658",41,"2022-05-23","2022-05-23","R3658","no"
"2023-04-04",17,8,"LOT3659_IP_2023-04-04_8","2023-02-18","IP3659","Mozarilla Cheese",147,"H3659",4,"2023-02-18","2023-02-18","R3659","no"
"2023-07-05",241,111,"LOT3660_IP_2023-07-05_111","2021-12-20","IP3660","Gruyere Cheese",824,"H3660",40,"2021-12-21","2021-12-21","R3660","no"
"2023-07-19",271,125,"LOT3661_IP_2023-07-19_125","2021-10-17","IP3661","Limburger Cheese",914,"H3661",45,"2021-10-18","2021-10-18","R3661","yes"
"2023-05-12",257,118,"LOT3662_IP_2023-05-12_118","2022-08-29","IP3662","Havati Cheese",871,"H3662",43,"2022-08-28","2022-08-28","R3662","no"
"2023-05-21",293,135,"LOT3663_IP_2023-05-21_135","2022-07-18","IP3663","Grated Parmesan Cheese",980,"H3663",49,"2022-07-18","2022-07-18","R3663","yes"
"2023-04-04",175,81,"LOT3664_IP_2023-04-04_81","2023-02-20","IP3664","Creame Cheese",623,"H3664",29,"2023-02-19","2023-02-19","R3664","no"
"2023-06-11",256,118,"LOT3665_IP_2023-06-11_118","2022-04-12","IP3665","Havati Cheese",866,"H3665",43,"2022-04-12","2022-04-12","R3665","no"
"2023-06-13",175,81,"LOT3666_IP_2023-06-13_81","2022-04-03","IP3666","Creame Cheese",622,"H3666",29,"2022-04-04","2022-04-04","R3666","no"
"2023-05-07",87,41,"LOT3667_IP_2023-05-07_41","2022-09-19","IP3667","Cheddar Mix Cheese",360,"H3667",15,"2022-09-19","2022-09-19","R3667","no"
"2023-05-15",23,11,"LOT3668_IP_2023-05-15_11","2022-08-13","IP3668","American Cheese",166,"H3668",5,"2022-08-13","2022-08-13","SP668","no"
"2023-06-15",279,128,"LOT3669_IP_2023-06-15_128","2022-03-21","IP3669","Monterey Jack Cheese",937,"H3669",47,"2022-03-21","2022-03-21","R3669","yes"
"2023-05-07",72,34,"LOT3670_IP_2023-05-07_34","2022-09-17","IP3670"," Burrata Cheese",314,"H3670",13,"2022-09-17","2022-09-17","R3670","no"
"2023-07-29",24,11,"LOT3671_IP_2023-07-29_11","2021-09-01","IP3671","American Cheese",168,"H3671",5,"2021-09-02","2021-09-02","SP671","no"
"2023-06-04",97,45,"LOT3672_IP_2023-06-04_45","2022-05-13","IP3672","Cheddar Mix Cheese",388,"H3672",17,"2022-05-13","2022-05-13","R3672","no"
"2023-07-15",118,55,"LOT3673_IP_2023-07-15_55","2021-11-02","IP3673","Pepper Jack Cheese",452,"H3673",20,"2021-11-03","2021-11-03","R3673","no"
"2023-05-24",31,15,"LOT3674_IP_2023-05-24_15","2022-07-03","IP3674","American Cheese",189,"H3674",6,"2022-07-03","2022-07-03","SP674","no"
"2023-05-07",209,97,"LOT3675_IP_2023-05-07_97","2022-09-18","IP3675","Gorgonzola Cheese",728,"H3675",35,"2022-09-18","2022-09-18","R3675","no"
"2023-07-13",295,136,"LOT3676_IP_2023-07-13_136","2021-11-12","IP3676","Grated Parmesan Cheese",986,"H3676",49,"2021-11-13","2021-11-13","R3676","yes"
"2023-07-09",59,27,"LOT3677_IP_2023-07-09_27","2021-12-04","IP3677","Brie Cheese",274,"H3677",10,"2021-12-05","2021-12-05","R3677","no"
"2023-07-24",72,34,"LOT3678_IP_2023-07-24_34","2021-09-22","IP3678"," Burrata Cheese",315,"H3678",13,"2021-09-23","2021-09-23","R3678","no"
"2023-05-13",69,32,"LOT3679_IP_2023-05-13_32","2022-08-21","IP3679"," Burrata Cheese",305,"H3679",12,"2022-08-21","2022-08-21","R3679","no"
"2023-07-01",243,112,"LOT3680_IP_2023-07-01_112","2022-01-09","IP3680","Gruyere Cheese",828,"H3680",41,"2022-01-09","2022-01-09","R3680","no"
"2023-04-03",148,68,"LOT3681_IP_2023-04-03_68","2023-02-24","IP3681","Cold_Pack Cheese",542,"H3681",25,"2023-02-24","2023-02-24","R3681","no"
"2023-06-20",156,72,"LOT3682_IP_2023-06-20_72","2022-02-26","IP3682","Cotija Cheese",567,"H3682",26,"2022-02-26","2022-02-26","R3682","no"
"2023-03-30",78,36,"LOT3683_IP_2023-03-30_36","2023-03-12","IP3683","Camembert Cheese",330,"H3683",14,"2023-03-11","2023-03-11","R3683","no"
"2023-08-04",175,81,"LOT3684_IP_2023-08-04_81","2021-08-04","IP3684","Creame Cheese",623,"H3684",29,"2021-08-05","2021-08-05","R3684","no"
"2023-05-11",50,23,"LOT3685_IP_2023-05-11_23","2022-08-31","IP3685","Bocconcini Cheese",247,"H3685",9,"2022-08-30","2022-08-30","R3685","no"
"2023-07-04",43,20,"LOT3686_IP_2023-07-04_20","2021-12-23","IP3686","Asiago Cheese",227,"H3686",8,"2021-12-24","2021-12-24","R3686","no"
"2023-04-21",128,59,"LOT3687_IP_2023-04-21_59","2022-11-30","IP3687","Swiss Cheese",481,"H3687",22,"2022-11-30","2022-11-30","R3687","no"
"2023-05-13",15,7,"LOT3688_IP_2023-05-13_7","2022-08-24","IP3688","Mozarilla Cheese",142,"H3688",3,"2022-08-24","2022-08-24","R3688","no"
"2023-06-28",296,136,"LOT3689_IP_2023-06-28_136","2022-01-20","IP3689","Grated Parmesan Cheese",987,"H3689",49,"2022-01-21","2022-01-21","R3689","yes"
"2023-05-19",270,124,"LOT3690_IP_2023-05-19_124","2022-07-25","IP3690","Limburger Cheese",909,"H3690",45,"2022-07-25","2022-07-25","R3690","no"
"2023-05-23",291,134,"LOT3691_IP_2023-05-23_134","2022-07-06","IP3691","Grated Parmesan Cheese",974,"H3691",49,"2022-07-06","2022-07-06","R3691","yes"
"2023-05-15",94,44,"LOT3692_IP_2023-05-15_44","2022-08-15","IP3692","Cheddar Mix Cheese",381,"H3692",16,"2022-08-15","2022-08-15","R3692","no"
"2023-07-13",289,133,"LOT3693_IP_2023-07-13_133","2021-11-16","IP3693","Monterey Jack Cheese",966,"H3693",48,"2021-11-16","2021-11-16","R3693","yes"
"2023-07-31",2,2,"LOT3694_IP_2023-07-31_2","2021-08-24","IP3694","Blue Cheese",103,"H3694",1,"2021-08-25","2021-08-25","R3694","no"
