"Date_of_Harvesting","Harvesting_id","Farmer_Name","Subsequent_ID","Initial_Packing_ID","Item_Name","Quantity","Location_ID","Field_ID","Mobile_ID","Outbreak"
"2023-02-23","H3754","Gorilla Pop Dairy","C3754","3754","Jarlsberg Cheese",883,120,39,261,"Yes"
"2022-06-15","H3755","waldows Cheese","C3755","3755","Cheddar Mix Cheese",360,41,14,87,"No"
"2022-08-10","H3756","Stellum Cheese Museum","C3756","3756","Gorgonzola Cheese",735,98,32,212,"No"
"2022-11-21","H3757","Surigiva Cheese Stop","C3757","3757","Camembert Cheese",331,36,12,78,"No"
"2022-06-01","H3758","Caputo Brothers Creamery","C3758","3758","Bocconcini Cheese",254,24,9,52,"No"
"2022-08-01","H3759","Waiter for CHeese","C3759","3759","Emmental Cheese",674,88,29,192,"No"
"2021-10-04","H3760","Seige at the Cheese","C3760","3760","Limburger Cheese",924,126,41,275,"Yes"
"2022-02-23","H3761","Caputo Brothers Creamery","C3761","3761","Bocconcini Cheese",245,23,8,49,"No"
"2022-06-28","H3762","Stellum Cheese Museum","C3762","3762","Gorgonzola Cheese",722,96,31,208,"No"
"2022-06-29","H3763","Gorilla Pop Dairy","C3763","3763","Jarlsberg Cheese",879,120,39,260,"Yes"
"2022-10-15","H3764","Popping Plaza","C3764","3764","Jarlsberg Cheese",899,123,40,266,"Yes"
"2022-03-12","H3765","Quit Sausage Cheese","C3765","3765","Feta Cheese",705,93,31,202,"No"
"2022-01-09","H3766","Twin Oaks Cheese","C3766","3766"," Burrata Cheese",317,34,12,73,"No"
"2021-12-19","H3767","Quit Sausage Cheese","C3767","3767","Feta Cheese",704,93,31,202,"No"
"2022-11-18","H3768","Stonyman Gourmet Farmer","IPH768","3768","American Cheese",182,13,5,28,"No"
"2022-06-16","H3769","Aditis CheeseCake Place","C3769","3769","Cold_Pack Cheese",527,66,22,143,"No"
"2021-10-29","H3770","Stonyman Gourmet Farmer","C3770","3770","Mozarilla Cheese",164,11,4,22,"No"
"2022-05-22","H3771","Aditis CheeseCake Place","C3771","3771","Cold_Pack Cheese",530,66,22,144,"No"
"2022-04-07","H3772","Nebraska Cheese Stop","C3772","3772","Havati Cheese",859,117,38,253,"Yes"
"2022-01-29","H3773","The Great Cheese","C3773","3773","Asiago Cheese",221,19,7,41,"No"
"2021-10-18","H3774","Traditional goat cheese pizza","C3774","3774","Cotija Cheese",581,74,25,161,"No"
"2022-12-30","H3775","Gorilla Pop Dairy","C3775","3775","Jarlsberg Cheese",886,121,39,262,"Yes"
"2023-01-31","H3776","Seige at the Cheese","C3776","3776","Limburger Cheese",924,126,41,275,"Yes"
"2021-09-07","H3777","Twin Oaks Cheese","C3777","3777"," Burrata Cheese",324,35,12,75,"No"
"2022-07-17","H3778","Surigiva Cheese Stop","C3778","3778","Camembert Cheese",349,39,13,84,"No"
"2022-04-25","H3779","Georges Mill Farm Artisan Cheese","C3779","3779","Blue Cheese",102,1,1,2,"No"
"2021-10-13","H3780","Seige at the Cheese","C3780","3780","Limburger Cheese",923,126,41,274,"Yes"
"2022-03-07","H3781","Gorilla Pop Dairy","C3781","3781","Jarlsberg Cheese",885,121,39,262,"Yes"
"2021-08-03","H3782","Anish's Bakery ","C3782","3782","Swiss Cheese",459,56,19,120,"No"
"2022-09-27","H3783","waldows Cheese","C3783","3783","Cheddar Mix Cheese",370,42,14,91,"No"
"2022-08-10","H3784","The Flash Creamery","C3784","3784","Cheese Curds Cheese",406,48,16,103,"No"
"2022-12-21","H3785","Surigiva Cheese Stop","C3785","3785","Camembert Cheese",325,35,12,76,"No"
"2022-04-19","H3786","Cheese Wheel Plaza","C3786","3786","Creame Cheese",623,81,27,175,"No"
"2022-02-03","H3787","Trillium Go Cheese","C3787","3787","Emmental Cheese",656,86,28,186,"No"
"2022-04-27","H3788","Stonyman Gourmet Farmer","IPH788","3788","American Cheese",172,12,5,25,"No"
"2022-12-30","H3789","Ananyas Dream land for Cheese","C3789","3789","Cotija Cheese",554,70,23,152,"No"
"2022-11-05","H3790","Cheese Wheel Plaza","C3790","3790","Creame Cheese",616,79,26,172,"No"
"2022-07-10","H3791","International Cheese Market","C3791","3791","Farmer Made Organic Cheese",750,100,33,217,"No"
"2022-12-19","H3792","Ananyas Dream land for Cheese","C3792","3792","Cotija Cheese",557,71,23,153,"No"
"2022-01-12","H3793","Anish's Bakery ","C3793","3793","Pepper Jack Cheese",447,54,18,116,"No"
"2021-09-10","H3794","Saputo Cheese USA Inc","C3794","3794","Asiago Cheese",197,16,6,33,"No"
"2021-11-16","H3795","The Flash Creamery","C3795","3795","Cheese Curds Cheese",403,47,16,102,"No"
"2022-06-06","H3796","Surigiva Cheese Stop","C3796","3796","Camembert Cheese",337,37,13,80,"No"
"2022-09-30","H3797","Teetu Farm Cheese","C3797","3797","Swiss Cheese",472,58,19,124,"No"
"2022-12-26","H3798","Asus Blue Cheese","C3798","3798","Halloumi Cheese",787,106,35,229,"No"
"2022-12-08","H3799","Anish's Bakery ","C3799","3799","Swiss Cheese",460,56,19,120,"No"
"2022-05-29","H3800","waldows Cheese","C3800","3800","Cheddar Mix Cheese",365,41,14,89,"No"
"2021-08-15","H3801","International Cheese Market","C3801","3801","Farmer Made Organic Cheese",748,100,33,216,"No"
"2022-11-09","H3802","Cheese Lovers","C3802","3802","Monterey Jack Cheese",966,133,43,289,"Yes"
"2022-07-28","H3803","Cheese Lovers","C3803","3803","Monterey Jack Cheese",956,131,43,285,"Yes"
"2022-05-02","H3804","Quit Sausage Cheese","C3804","3804","Gorgonzola Cheese",714,94,31,205,"No"
"2023-02-10","H3805","Stellum Cheese Museum","C3805","3805","Farmer Made Organic Cheese",745,99,33,215,"No"
"2022-03-06","H3806","Seige at the Cheese","C3806","3806","Limburger Cheese",933,128,42,278,"Yes"
"2023-01-29","H3807","The Great Cheese","C3807","3807","Bocconcini Cheese",231,21,7,45,"No"
"2021-11-12","H3808","The Flash Creamery","C3808","3808","Cheese Curds Cheese",405,47,16,102,"No"
"2021-08-18","H3809","Twin Oaks Cheese","C3809","3809"," Burrata Cheese",311,33,11,71,"No"
"2021-10-17","H3810","Georges Mill Farm Artisan Cheese","C3810","3810","Blue Cheese",125,5,2,9,"No"
"2022-01-06","H3811","Caputo Brothers Creamery","C3811","3811","Brie Cheese",263,26,9,55,"No"
"2022-08-31","H3812","Stellum Cheese Museum","C3812","3812","Gorgonzola Cheese",729,97,32,210,"No"
"2022-09-17","H3813","Caputo Brothers Creamery","C3813","3813","Bocconcini Cheese",256,25,9,53,"No"
"2022-04-03","H3814","International Cheese Market","C3814","3814","Farmer Made Organic Cheese",769,103,34,223,"No"
"2022-03-02","H3815","Cheese Wheel Plaza","C3815","3815","Creame Cheese",614,79,26,172,"No"
"2022-02-04","H3816","Saputo Cheese USA Inc","C3816","3816","Asiago Cheese",212,18,6,38,"No"
"2022-12-24","H3817","Welcome Cheese","C3817","3817","Halloumi Cheese",804,108,35,235,"No"
"2022-07-08","H3818","Stonyman Gourmet Farmer","C3818","3818","Mozarilla Cheese",161,10,4,21,"No"
"2022-11-07","H3819","Stonyman Gourmet Farmer","C3819","3819","Mozarilla Cheese",157,10,4,20,"No"
"2022-08-15","H3820","Gorilla Pop Dairy","C3820","3820","Havati Cheese",863,117,38,254,"Yes"
"2022-09-20","H3821","Waiter for CHeese","C3821","3821","Emmental Cheese",664,87,29,188,"No"
"2022-01-28","H3822","Stonyman Gourmet Farmer","C3822","3822","Mozarilla Cheese",159,10,4,21,"No"
"2022-05-07","H3823","Quit Sausage Cheese","C3823","3823","Gorgonzola Cheese",718,95,31,206,"No"
"2021-08-14","H3824","Cheese Lovers","C3824","3824","Monterey Jack Cheese",946,130,42,282,"Yes"
"2021-11-22","H3825","Item","C3825","3825","Item",980,135,44,293,"Yes"
"2022-09-17","H3826","Georges Mill Farm Artisan Cheese","C3826","3826","Blue Cheese",101,1,1,1,"No"
"2021-12-29","H3827","Gorilla Pop Dairy","C3827","3827","Jarlsberg Cheese",876,119,39,259,"Yes"
"2021-12-17","H3828","Item","C3828","3828","Item",982,135,44,294,"Yes"
"2022-10-23","H3829","Nebraska Cheese Stop","C3829","3829","Havati Cheese",845,114,37,248,"Yes"
"2022-03-08","H3830","waldows Cheese","C3830","3830","Cheddar Mix Cheese",372,42,14,91,"No"
"2022-05-02","H3831","Surigiva Cheese Stop","C3831","3831","Camembert Cheese",329,36,12,77,"No"
"2021-12-26","H3832","Asus Blue Cheese","C3832","3832","Halloumi Cheese",791,106,35,231,"No"
"2022-11-06","H3833","Item","C3833","3833","Item",987,136,44,296,"Yes"
"2022-01-31","H3834","Aditis CheeseCake Place","C3834","3834","Cold_Pack Cheese",536,67,22,146,"No"
"2022-12-04","H3835","Bielers Cheese","C3835","3835","Mozarilla Cheese",134,6,3,12,"No"
"2022-10-31","H3836","International Cheese Market","C3836","3836","Farmer Made Organic Cheese",765,102,34,222,"No"
"2021-08-13","H3837","International Cheese Market","C3837","3837","Farmer Made Organic Cheese",773,103,34,225,"No"
"2021-12-30","H3838","Bielers Cheese","C3838","3838","Mozarilla Cheese",134,6,3,12,"No"
"2022-11-25","H3839","Cheese Wheel Plaza","C3839","3839","Creame Cheese",617,80,26,173,"No"
"2022-10-12","H3840","Teetu Farm Cheese","C3840","3840","Colby Cheese",493,61,20,132,"No"
"2021-10-02","H3841","Teetu Farm Cheese","C3841","3841","Colby Cheese",494,61,20,132,"No"
"2021-12-29","H3842","Caputo Brothers Creamery","C3842","3842","Brie Cheese",264,26,9,55,"No"
"2022-03-27","H3843","Bielers Cheese","C3843","3843","Mozarilla Cheese",156,10,4,20,"No"
"2021-09-07","H3844","Asus Blue Cheese","C3844","3844","Halloumi Cheese",797,107,35,233,"No"
"2022-04-25","H3845","Stellum Cheese Museum","C3845","3845","Farmer Made Organic Cheese",744,99,33,215,"No"
"2022-05-11","H3846","Mary's Dairy Store","C3846","3846","Pepper Jack Cheese",428,51,17,110,"No"
"2022-06-02","H3847","Cheese Wheel Plaza","C3847","3847","Creame Cheese",626,81,27,176,"No"
"2022-08-26","H3848","Cheese Wheel Plaza","C3848","3848","Creame Cheese",631,82,27,177,"No"
"2021-09-30","H3849","Cheese Lovers","C3849","3849","Monterey Jack Cheese",945,130,42,282,"Yes"
"2021-08-30","H3850","The Flash Creamery","C3850","3850","Cheese Curds Cheese",406,48,16,103,"No"
"2022-10-19","H3851","Saputo Cheese USA Inc","C3851","3851","Asiago Cheese",199,16,6,34,"No"
"2022-07-13","H3852","Teetu Farm Cheese","C3852","3852","Swiss Cheese",479,59,20,127,"No"
"2022-12-15","H3853","Item","C3853","3853","Item",982,135,44,294,"Yes"
"2022-04-07","H3854","Quit Sausage Cheese","C3854","3854","Feta Cheese",709,94,31,203,"No"
"2022-02-23","H3855","Carnival Cheese","C3855","3855","Colby Cheese",516,64,21,139,"No"
"2022-10-01","H3856","waldows Cheese","C3856","3856","Cheddar Mix Cheese",362,41,14,88,"No"
"2022-03-09","H3857","Popping Plaza","C3857","3857","Limburger Cheese",911,124,41,270,"Yes"
"2022-02-12","H3858","Cheese Wheel Plaza","C3858","3858","Cottage Cheese",614,79,26,172,"No"
"2022-05-24","H3859","Seige at the Cheese","C3859","3859","Limburger Cheese",925,127,41,275,"Yes"
"2022-10-09","H3860","International Cheese Market","C3860","3860","Farmer Made Organic Cheese",773,104,34,225,"No"
"2022-05-28","H3861","Traditional goat cheese pizza","C3861","3861","Cottage Cheese",592,76,25,164,"No"
"2022-05-31","H3862","Cheese Lovers","C3862","3862","Monterey Jack Cheese",962,132,43,287,"Yes"
"2021-10-05","H3863","The Great Cheese","C3863","3863","Asiago Cheese",215,19,7,39,"No"
"2023-02-09","H3864","The Flash Creamery","C3864","3864","Cheese Curds Cheese",403,47,16,102,"No"
"2022-02-20","H3865","Quit Sausage Cheese","C3865","3865","Feta Cheese",696,92,30,199,"No"
"2022-07-04","H3866","Cheese Lovers","C3866","3866","Monterey Jack Cheese",948,130,42,283,"Yes"
"2022-11-28","H3867","The Flash Creamery","C3867","3867","Cheese Curds Cheese",398,46,16,100,"No"
"2022-05-11","H3868","Clover Hill Dairy","C3868","3868","Brie Cheese",289,30,10,64,"No"
"2022-03-31","H3869","Anish's Bakery ","C3869","3869","Swiss Cheese",455,55,18,119,"No"
"2022-09-12","H3870","Welcome Cheese","C3870","3870","Halloumi Cheese",806,109,36,236,"No"
"2021-09-15","H3871","waldows Cheese","C3871","3871","Cheddar Mix Cheese",365,41,14,89,"No"
"2022-11-03","H3872","Cheese Wheel Plaza","C3872","3872","Creame Cheese",625,81,27,176,"No"
"2023-01-20","H3873","The Great Cheese","C3873","3873","Asiago Cheese",213,18,7,39,"No"
"2022-02-01","H3874","Asus Blue Cheese","C3874","3874","Halloumi Cheese",798,107,35,233,"No"
"2022-06-27","H3875","Mary's Dairy Store","C3875","3875","Pepper Jack Cheese",425,51,17,109,"No"
"2021-08-05","H3876","waldows Cheese","C3876","3876","Cheddar Mix Cheese",371,42,14,91,"No"
"2023-01-06","H3877","Anish's Bakery ","C3877","3877","Swiss Cheese",462,56,19,121,"No"
"2021-08-31","H3878","Cheese Wheel Plaza","C3878","3878","Cottage Cheese",614,79,26,172,"No"
"2022-06-21","H3879","Georges Mill Farm Artisan Cheese","C3879","3879","Blue Cheese",106,2,1,3,"No"
"2022-06-07","H3880","Gorilla Pop Dairy","C3880","3880","Jarlsberg Cheese",882,120,39,261,"Yes"
"2022-06-10","H3881","Anish's Bakery ","C3881","3881","Pepper Jack Cheese",443,53,18,115,"No"
"2021-09-19","H3882","Asus Blue Cheese","C3882","3882","Halloumi Cheese",797,107,35,233,"No"
"2022-07-14","H3883","International Cheese Market","C3883","3883","Farmer Made Organic Cheese",757,101,33,219,"No"
"2021-11-01","H3884","Seige at the Cheese","C3884","3884","Monterey Jack Cheese",942,129,42,281,"Yes"
"2022-01-27","H3885","Trillium Go Cheese","C3885","3885","Creame Cheese",637,83,27,179,"No"
"2022-04-13","H3886","Welcome Cheese","C3886","3886","Gruyere Cheese",819,110,36,240,"No"
"2022-02-02","H3887","Welcome Cheese","C3887","3887","Gruyere Cheese",816,110,36,239,"No"
"2022-04-30","H3888","The Flash Creamery","C3888","3888","Cheese Curds Cheese",396,46,15,99,"No"
"2021-11-20","H3889","Bielers Cheese","C3889","3889","Mozarilla Cheese",139,7,3,14,"No"
"2022-07-30","H3890","Mary's Dairy Store","C3890","3890","Pepper Jack Cheese",423,50,17,108,"No"
"2022-09-07","H3891","Twin Oaks Cheese","C3891","3891"," Burrata Cheese",318,34,12,73,"No"
"2021-12-12","H3892","Aditis CheeseCake Place","C3892","3892","Cold_Pack Cheese",527,66,22,143,"No"
"2022-02-10","H3893","Cheese Wheel Plaza","C3893","3893","Cottage Cheese",611,79,26,171,"No"
"2023-02-25","H3894","Twin Oaks Cheese","C3894","3894"," Burrata Cheese",314,34,11,72,"No"
"2022-06-16","H3895","Popping Plaza","C3895","3895","Jarlsberg Cheese",898,122,40,266,"Yes"
"2023-02-06","H3896","Caputo Brothers Creamery","C3896","3896","Brie Cheese",267,26,9,56,"No"
"2022-01-05","H3897","Surigiva Cheese Stop","C3897","3897","Camembert Cheese",336,37,13,79,"No"
"2021-08-05","H3898","The Flash Creamery","C3898","3898","Cheese Curds Cheese",405,47,16,102,"No"
"2021-09-02","H3899","Aditis CheeseCake Place","C3899","3899","Cold_Pack Cheese",538,68,22,147,"No"
"2022-07-11","H3900","Trillium Go Cheese","C3900","3900","Creame Cheese",646,84,28,182,"No"
"2022-06-06","H3901","The Great Cheese","C3901","3901","Asiago Cheese",228,21,7,44,"No"
"2022-04-02","H3902","Teetu Farm Cheese","C3902","3902","Swiss Cheese",476,58,19,126,"No"
"2022-09-02","H3903","Saputo Cheese USA Inc","IPH903","3903","American Cheese",187,14,5,30,"No"
"2022-11-01","H3904","The Flash Creamery","C3904","3904","Cheese Curds Cheese",393,46,15,98,"No"
"2022-09-11","H3905","Waiter for CHeese","C3905","3905","Feta Cheese",687,90,30,196,"No"
"2022-02-28","H3906","waldows Cheese","C3906","3906","Cheddar Mix Cheese",370,42,14,91,"No"
"2022-11-10","H3907","Quit Sausage Cheese","C3907","3907","Feta Cheese",702,93,30,201,"No"
"2021-09-26","H3908","Ananyas Dream land for Cheese","C3908","3908","Cotija Cheese",559,71,23,153,"No"
"2021-09-20","H3909","Quit Sausage Cheese","C3909","3909","Feta Cheese",707,93,31,203,"No"
"2023-02-15","H3910","Nebraska Cheese Stop","C3910","3910","Havati Cheese",856,116,38,252,"Yes"
"2022-07-17","H3911","Mary's Dairy Store","C3911","3911","Cheese Curds Cheese",421,50,17,108,"No"
"2022-03-17","H3912","Twin Oaks Cheese","C3912","3912"," Burrata Cheese",302,32,11,68,"No"
"2022-09-13","H3913","Cheese Wheel Plaza","C3913","3913","Creame Cheese",627,81,27,176,"No"
"2022-01-23","H3914","The Flash Creamery","C3914","3914","Cheese Curds Cheese",409,48,16,104,"No"
"2021-10-13","H3915","Trillium Go Cheese","C3915","3915","Creame Cheese",639,83,27,180,"No"
"2022-01-01","H3916","Item","C3916","3916","Item",996,137,45,299,"Yes"
"2021-10-07","H3917","Traditional goat cheese pizza","C3917","3917","Cotija Cheese",582,74,25,161,"No"
"2023-02-22","H3918","Stellum Cheese Museum","C3918","3918","Gorgonzola Cheese",735,98,32,212,"No"
"2022-12-25","H3919","Item","C3919","3919","Item",989,136,44,296,"Yes"
"2021-09-25","H3920","Bielers Cheese","C3920","3920","Mozarilla Cheese",139,7,3,14,"No"
"2022-05-29","H3921","Trillium Go Cheese","C3921","3921","Creame Cheese",640,83,27,181,"No"
"2022-01-14","H3922","Bielers Cheese","C3922","3922","Mozarilla Cheese",135,6,3,13,"No"
"2022-07-29","H3923","The Great Cheese","C3923","3923","Asiago Cheese",215,18,7,39,"No"
"2022-12-18","H3924","Cheese Wheel Plaza","C3924","3924","Creame Cheese",617,80,26,173,"No"
"2022-08-23","H3925","Quit Sausage Cheese","C3925","3925","Feta Cheese",698,92,30,200,"No"
"2023-01-09","H3926","The Great Cheese","C3926","3926","Asiago Cheese",224,20,7,42,"No"
"2021-11-24","H3927","Caputo Brothers Creamery","C3927","3927","Brie Cheese",262,26,9,55,"No"
"2022-11-14","H3928","Cheese Lovers","C3928","3928","Monterey Jack Cheese",963,132,43,288,"Yes"
"2022-02-20","H3929","Gorilla Pop Dairy","C3929","3929","Jarlsberg Cheese",880,120,39,260,"Yes"
"2022-06-25","H3930","International Cheese Market","C3930","3930","Farmer Made Organic Cheese",766,102,34,222,"No"
"2022-11-22","H3931","Cheese Wheel Plaza","C3931","3931","Cottage Cheese",606,78,26,169,"No"
"2022-09-29","H3932","Waiter for CHeese","C3932","3932","Emmental Cheese",665,87,29,189,"No"
"2021-09-01","H3933","Surigiva Cheese Stop","C3933","3933","Camembert Cheese",348,39,13,83,"No"
"2022-02-17","H3934","Caputo Brothers Creamery","C3934","3934","Bocconcini Cheese",255,25,9,53,"No"
"2022-11-03","H3935","waldows Cheese","C3935","3935","Cheddar Mix Cheese",366,41,14,89,"No"
"2022-10-01","H3936","Bielers Cheese","C3936","3936","Mozarilla Cheese",139,7,3,14,"No"
"2021-10-06","H3937","Cheese Lovers","C3937","3937","Monterey Jack Cheese",967,133,43,289,"Yes"
"2022-04-28","H3938","Waiter for CHeese","C3938","3938","Emmental Cheese",663,87,29,188,"No"
"2022-06-08","H3939","Gorilla Pop Dairy","C3939","3939","Havati Cheese",864,117,38,255,"Yes"
"2022-06-01","H3940","The Great Cheese","C3940","3940","Asiago Cheese",228,20,7,43,"No"
"2022-07-02","H3941","Bielers Cheese","C3941","3941","Mozarilla Cheese",153,9,4,19,"No"
"2021-08-07","H3942","Georges Mill Farm Artisan Cheese","C3942","3942","Blue Cheese",115,3,2,6,"No"
"2023-01-26","H3943","Seige at the Cheese","C3943","3943","Monterey Jack Cheese",938,129,42,279,"Yes"
"2022-07-02","H3944","Surigiva Cheese Stop","C3944","3944","Camembert Cheese",340,38,13,81,"No"
"2022-09-17","H3945","Teetu Farm Cheese","C3945","3945","Swiss Cheese",471,57,19,124,"No"
"2023-01-03","H3946","Saputo Cheese USA Inc","IPH946","3946","American Cheese",196,16,6,33,"No"
"2022-10-11","H3947","Traditional goat cheese pizza","C3947","3947","Cottage Cheese",597,77,25,166,"No"
"2021-12-15","H3948","Quit Sausage Cheese","C3948","3948","Gorgonzola Cheese",711,94,31,204,"No"
"2022-08-05","H3949","Aditis CheeseCake Place","C3949","3949","Cold_Pack Cheese",537,68,22,146,"No"
"2023-01-03","H3950","The Flash Creamery","C3950","3950","Cheddar Mix Cheese",387,45,15,96,"No"
"2021-12-03","H3951","Popping Plaza","C3951","3951","Limburger Cheese",905,123,40,268,"Yes"
"2021-11-07","H3952","Teetu Farm Cheese","C3952","3952","Colby Cheese",488,60,20,130,"No"
"2021-09-27","H3953","Stellum Cheese Museum","C3953","3953","Gorgonzola Cheese",739,98,32,213,"No"
"2021-09-16","H3954","Carnival Cheese","C3954","3954","Cold_Pack Cheese",521,65,22,141,"No"
"2022-12-28","H3955","Seige at the Cheese","C3955","3955","Limburger Cheese",934,128,42,278,"Yes"
"2022-08-12","H3956","Traditional goat cheese pizza","C3956","3956","Cottage Cheese",584,75,25,162,"No"
"2022-08-16","H3957","Bielers Cheese","C3957","3957","Mozarilla Cheese",152,9,4,18,"No"
"2023-02-26","H3958","Carnival Cheese","C3958","3958","Cold_Pack Cheese",520,65,22,140,"No"
"2021-10-01","H3959","Aditis CheeseCake Place","C3959","3959","Cold_Pack Cheese",549,69,23,150,"No"
"2022-08-25","H3960","Saputo Cheese USA Inc","IPH960","3960","American Cheese",190,15,5,31,"No"
